2024-03-03 16:17:24,592 - INFO - torch_version:2.1.1+cpu
2024-04-30 11:51:53,195 - DEBUG - Epoch 127 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.1789])), ('gpr_list.0.kernel.length_scale', tensor([1.8203])), ('gpr_list.0.kernel.signal_variance', tensor([-0.0644])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,203 - DEBUG - Epoch 128 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.1761])), ('gpr_list.0.kernel.length_scale', tensor([1.8228])), ('gpr_list.0.kernel.signal_variance', tensor([-0.0712])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,209 - DEBUG - Epoch 129 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.1734])), ('gpr_list.0.kernel.length_scale', tensor([1.8253])), ('gpr_list.0.kernel.signal_variance', tensor([-0.0781])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,218 - DEBUG - Epoch 130 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.1706])), ('gpr_list.0.kernel.length_scale', tensor([1.8278])), ('gpr_list.0.kernel.signal_variance', tensor([-0.0849])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,225 - DEBUG - Epoch 131 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.1680])), ('gpr_list.0.kernel.length_scale', tensor([1.8302])), ('gpr_list.0.kernel.signal_variance', tensor([-0.0917])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,234 - DEBUG - Epoch 132 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.1653])), ('gpr_list.0.kernel.length_scale', tensor([1.8326])), ('gpr_list.0.kernel.signal_variance', tensor([-0.0985])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,240 - DEBUG - Epoch 133 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.1627])), ('gpr_list.0.kernel.length_scale', tensor([1.8350])), ('gpr_list.0.kernel.signal_variance', tensor([-0.1052])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,250 - DEBUG - Epoch 134 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.1602])), ('gpr_list.0.kernel.length_scale', tensor([1.8373])), ('gpr_list.0.kernel.signal_variance', tensor([-0.1120])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,257 - DEBUG - Epoch 135 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.1577])), ('gpr_list.0.kernel.length_scale', tensor([1.8396])), ('gpr_list.0.kernel.signal_variance', tensor([-0.1187])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,266 - DEBUG - Epoch 136 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.1552])), ('gpr_list.0.kernel.length_scale', tensor([1.8419])), ('gpr_list.0.kernel.signal_variance', tensor([-0.1255])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,273 - DEBUG - Epoch 137 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.1527])), ('gpr_list.0.kernel.length_scale', tensor([1.8441])), ('gpr_list.0.kernel.signal_variance', tensor([-0.1322])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,282 - DEBUG - Epoch 138 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.1503])), ('gpr_list.0.kernel.length_scale', tensor([1.8463])), ('gpr_list.0.kernel.signal_variance', tensor([-0.1389])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,290 - DEBUG - Epoch 139 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.1480])), ('gpr_list.0.kernel.length_scale', tensor([1.8485])), ('gpr_list.0.kernel.signal_variance', tensor([-0.1456])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,297 - DEBUG - Epoch 140 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.1456])), ('gpr_list.0.kernel.length_scale', tensor([1.8506])), ('gpr_list.0.kernel.signal_variance', tensor([-0.1523])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,307 - DEBUG - Epoch 141 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.1433])), ('gpr_list.0.kernel.length_scale', tensor([1.8527])), ('gpr_list.0.kernel.signal_variance', tensor([-0.1590])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,315 - DEBUG - Epoch 142 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.1411])), ('gpr_list.0.kernel.length_scale', tensor([1.8548])), ('gpr_list.0.kernel.signal_variance', tensor([-0.1656])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,322 - DEBUG - Epoch 143 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.1388])), ('gpr_list.0.kernel.length_scale', tensor([1.8568])), ('gpr_list.0.kernel.signal_variance', tensor([-0.1723])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,332 - DEBUG - Epoch 144 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.1366])), ('gpr_list.0.kernel.length_scale', tensor([1.8588])), ('gpr_list.0.kernel.signal_variance', tensor([-0.1789])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,339 - DEBUG - Epoch 145 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.1345])), ('gpr_list.0.kernel.length_scale', tensor([1.8608])), ('gpr_list.0.kernel.signal_variance', tensor([-0.1855])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,348 - DEBUG - Epoch 146 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.1323])), ('gpr_list.0.kernel.length_scale', tensor([1.8627])), ('gpr_list.0.kernel.signal_variance', tensor([-0.1922])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,355 - DEBUG - Epoch 147 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.1302])), ('gpr_list.0.kernel.length_scale', tensor([1.8646])), ('gpr_list.0.kernel.signal_variance', tensor([-0.1988])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,364 - DEBUG - Epoch 148 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.1282])), ('gpr_list.0.kernel.length_scale', tensor([1.8665])), ('gpr_list.0.kernel.signal_variance', tensor([-0.2054])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,371 - DEBUG - Epoch 149 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.1261])), ('gpr_list.0.kernel.length_scale', tensor([1.8684])), ('gpr_list.0.kernel.signal_variance', tensor([-0.2120])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,379 - DEBUG - Epoch 150 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.1241])), ('gpr_list.0.kernel.length_scale', tensor([1.8702])), ('gpr_list.0.kernel.signal_variance', tensor([-0.2185])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,386 - DEBUG - Epoch 151 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.1222])), ('gpr_list.0.kernel.length_scale', tensor([1.8720])), ('gpr_list.0.kernel.signal_variance', tensor([-0.2251])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,394 - DEBUG - Epoch 152 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.1202])), ('gpr_list.0.kernel.length_scale', tensor([1.8738])), ('gpr_list.0.kernel.signal_variance', tensor([-0.2317])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,403 - DEBUG - Epoch 153 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.1183])), ('gpr_list.0.kernel.length_scale', tensor([1.8755])), ('gpr_list.0.kernel.signal_variance', tensor([-0.2382])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,414 - DEBUG - Epoch 154 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.1164])), ('gpr_list.0.kernel.length_scale', tensor([1.8772])), ('gpr_list.0.kernel.signal_variance', tensor([-0.2448])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,420 - DEBUG - Epoch 155 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.1146])), ('gpr_list.0.kernel.length_scale', tensor([1.8789])), ('gpr_list.0.kernel.signal_variance', tensor([-0.2513])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,427 - DEBUG - Epoch 156 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.1128])), ('gpr_list.0.kernel.length_scale', tensor([1.8806])), ('gpr_list.0.kernel.signal_variance', tensor([-0.2578])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,435 - DEBUG - Epoch 157 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.1110])), ('gpr_list.0.kernel.length_scale', tensor([1.8822])), ('gpr_list.0.kernel.signal_variance', tensor([-0.2643])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,442 - DEBUG - Epoch 158 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.1092])), ('gpr_list.0.kernel.length_scale', tensor([1.8839])), ('gpr_list.0.kernel.signal_variance', tensor([-0.2708])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,453 - DEBUG - Epoch 159 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.1075])), ('gpr_list.0.kernel.length_scale', tensor([1.8855])), ('gpr_list.0.kernel.signal_variance', tensor([-0.2773])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,460 - DEBUG - Epoch 160 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.1058])), ('gpr_list.0.kernel.length_scale', tensor([1.8870])), ('gpr_list.0.kernel.signal_variance', tensor([-0.2838])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,468 - DEBUG - Epoch 161 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.1041])), ('gpr_list.0.kernel.length_scale', tensor([1.8886])), ('gpr_list.0.kernel.signal_variance', tensor([-0.2903])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,476 - DEBUG - Epoch 162 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.1025])), ('gpr_list.0.kernel.length_scale', tensor([1.8901])), ('gpr_list.0.kernel.signal_variance', tensor([-0.2967])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,486 - DEBUG - Epoch 163 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.1009])), ('gpr_list.0.kernel.length_scale', tensor([1.8916])), ('gpr_list.0.kernel.signal_variance', tensor([-0.3032])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,493 - DEBUG - Epoch 164 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.0993])), ('gpr_list.0.kernel.length_scale', tensor([1.8931])), ('gpr_list.0.kernel.signal_variance', tensor([-0.3096])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,502 - DEBUG - Epoch 165 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.0977])), ('gpr_list.0.kernel.length_scale', tensor([1.8946])), ('gpr_list.0.kernel.signal_variance', tensor([-0.3161])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,509 - DEBUG - Epoch 166 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.0962])), ('gpr_list.0.kernel.length_scale', tensor([1.8960])), ('gpr_list.0.kernel.signal_variance', tensor([-0.3225])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,518 - DEBUG - Epoch 167 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.0947])), ('gpr_list.0.kernel.length_scale', tensor([1.8974])), ('gpr_list.0.kernel.signal_variance', tensor([-0.3289])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,525 - DEBUG - Epoch 168 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.0932])), ('gpr_list.0.kernel.length_scale', tensor([1.8988])), ('gpr_list.0.kernel.signal_variance', tensor([-0.3353])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,534 - DEBUG - Epoch 169 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.0917])), ('gpr_list.0.kernel.length_scale', tensor([1.9002])), ('gpr_list.0.kernel.signal_variance', tensor([-0.3417])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,541 - DEBUG - Epoch 170 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.0903])), ('gpr_list.0.kernel.length_scale', tensor([1.9015])), ('gpr_list.0.kernel.signal_variance', tensor([-0.3481])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,550 - DEBUG - Epoch 171 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.0889])), ('gpr_list.0.kernel.length_scale', tensor([1.9029])), ('gpr_list.0.kernel.signal_variance', tensor([-0.3545])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,557 - DEBUG - Epoch 172 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.0875])), ('gpr_list.0.kernel.length_scale', tensor([1.9042])), ('gpr_list.0.kernel.signal_variance', tensor([-0.3608])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,565 - DEBUG - Epoch 173 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.0862])), ('gpr_list.0.kernel.length_scale', tensor([1.9055])), ('gpr_list.0.kernel.signal_variance', tensor([-0.3672])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,573 - DEBUG - Epoch 174 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.0848])), ('gpr_list.0.kernel.length_scale', tensor([1.9068])), ('gpr_list.0.kernel.signal_variance', tensor([-0.3735])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,583 - DEBUG - Epoch 175 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.0835])), ('gpr_list.0.kernel.length_scale', tensor([1.9080])), ('gpr_list.0.kernel.signal_variance', tensor([-0.3799])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
2024-04-30 11:51:53,590 - DEBUG - Epoch 176 - Model Parameters: OrderedDict([('gpr_list.0.log_beta', tensor([0.0822])), ('gpr_list.0.kernel.length_scale', tensor([1.9093])), ('gpr_list.0.kernel.signal_variance', tensor([-0.3862])), ('gpr_list.1.log_beta', tensor([1.])), ('gpr_list.1.kernel.length_scale', tensor([1.])), ('gpr_list.1.kernel.signal_variance', tensor([1.])), ('rho_list.0', tensor(1.))])
